1.99e+09,0.109512,-0.0265121,-6.15873e-07,2.54843e-06,-5.98745e-07,-2.13096e-11
330,2.72887e+07,-3.70537e+07,-9.19217e-07,48.1122,34.0259,-3.22094e-11
73.4,1.4698e+08,2.52627e+06,-504.656,-0.491661,29.2373,-0.00577005
2750,1.87403e+08,5.24764e+07,-7.55459e-06,-7.05205,25.15,-2.66097e-10
642,1.18234e+08,2.08009e+08,-2.20533e-07,-20.4897,11.5963,-7.69483e-12
486,1.91352e+08,-1.88639e+08,-2.52151e-07,15.5873,15.8119,-8.58446e-12
9.83333,1.47757e+08,2.89822e+06,-443099,8.38546,33.533,-5.08099
9.83333,1.46789e+08,3.54726e+06,-175454,-2.45337,41.7149,-2.40381
9.83333,1.46398e+08,2.11476e+06,-561053,-5.02721,24.1751,-5.04612
9.83333,1.46945e+08,2.93598e+06,-876285,-0.904011,33.9656,-9.98411
9.83333,1.46352e+08,1.92623e+06,242029,-6.29545,23.16,4.4582
9.83333,1.47426e+08,3.15569e+06,637061,5.09762,37.1306,6.56163
9.83333,1.47405e+08,3.18528e+06,-594594,4.02752,35.1199,-7.24352
9.83333,1.46409e+08,3.23713e+06,443684,-6.11486,37.8349,7.21553
9.83333,1.47406e+08,2.11923e+06,662431,4.32538,23.4795,7.53633
9.83333,1.46351e+08,1.9272e+06,252278,-7.97353,22.5594,2.99998
9.83333,1.4759e+08,3.14974e+06,-398959,6.43469,36.3906,-4.53459
9.83333,1.4771e+08,2.51137e+06,566367,8.10337,28.9707,6.40146
9.83333,1.46624e+08,1.85205e+06,435044,-4.71313,21.5217,5.35276
9.83333,1.4753e+08,3.32167e+06,316756,5.87423,38.4797,3.23182
9.83333,1.47751e+08,2.1063e+06,96451.1,8.26696,24.8342,0.859625
9.83333,1.46367e+08,1.92507e+06,246502,-6.83357,22.5446,1.86669
9.83333,1.47407e+08,2.1228e+06,663016,5.56787,24.1431,7.23582
9.83333,1.47248e+08,3.41412e+06,-280471,3.16549,39.9392,-3.21743
9.83333,1.46441e+08,3.17672e+06,476003,-6.41093,36.1926,5.723
9.83333,1.46422e+08,3.10629e+06,-571725,-5.95649,35.6268,-8.75351
9.83333,1.46994e+08,3.02122e+06,-815327,-1.43232,33.5085,-8.74545
9.83333,1.46224e+08,2.1804e+06,-385838,-8.72839,24.6167,-5.0936
9.83333,1.47002e+08,1.723e+06,113995,-0.271873,20.007,1.33353
9.83333,1.47443e+08,1.96216e+06,437529,4.33405,22.146,5.05505
9.83333,1.46514e+08,3.3669e+06,-377685,-5.98907,38.6898,-4.34953
9.83333,1.46312e+08,3.27501e+06,282400,-8.14393,37.777,3.26005
9.83333,1.46256e+08,2.48723e+06,644462,-8.69286,28.9834,7.33912
9.83333,1.47889e+08,2.7616e+06,41912.1,9.88336,31.8958,0.515974
9.83333,1.47128e+08,3.15503e+06,783381,1.33635,37.3786,9.29382
9.83333,1.47427e+08,3.22116e+06,508106,4.64034,37.1372,5.73308
9.83333,1.47714e+08,2.51212e+06,563402,7.86137,29.0489,6.28068
9.83333,1.46224e+08,2.0855e+06,172037,-8.64962,24.3758,2.1234
9.83333,1.4678e+08,2.97194e+06,-872258,-3.15616,33.4416,-8.7816
9.83333,1.46382e+08,1.93921e+06,229955,-7.57361,22.3891,2.73099
9.83333,1.47657e+08,2.42244e+06,-668835,7.17116,28.0877,-7.56311
9.83333,1.47699e+08,2.3698e+06,-522112,7.71122,27.4382,-5.9778
9.83333,1.47582e+08,2.75981e+06,-686640,6.95325,32.0972,-8.02174
9.83333,1.47586e+08,2.76119e+06,-686634,5.59791,32.7097,-7.04543
9.83333,1.46793e+08,1.82867e+06,456844,-2.64497,22.0082,5.52918
9.83333,1.47128e+08,3.15509e+06,782865,2.35202,37.2089,8.12505
9.83333,1.47441e+08,3.05805e+06,-693400,4.78226,35.438,-7.81988
9.83333,1.46449e+08,3.21457e+06,508446,-6.8863,37.7389,6.34079
9.83333,1.46184e+08,2.45101e+06,-372846,-9.58295,28.3742,-4.29998
9.83333,1.47549e+08,2.26039e+06,648214,5.92665,26.2115,7.39161
9.83333,1.47529e+08,3.31828e+06,315543,6.65369,37.8505,3.82244
9.83333,1.47269e+08,2.09174e+06,-692528,1.87725,26.2827,-8.13598
9.83333,1.46227e+08,2.12753e+06,282664,-9.26014,24.5864,3.27289
9.83333,1.46365e+08,3.28978e+06,-268484,-7.14856,35.9936,-2.83523
9.83333,1.47714e+08,2.5118e+06,563431,7.58914,28.8421,6.4389
9.83333,1.46235e+08,2.12418e+06,285657,-8.98224,24.7716,3.21896
9.83333,1.46856e+08,1.99627e+06,806799,-1.92245,23.1871,9.17136
9.83333,1.4628e+08,2.03124e+06,-78204.1,-8.48618,23.5883,-0.888033
9.83333,1.47386e+08,3.22963e+06,-587051,3.97473,37.7369,-6.56982
9.83333,1.46424e+08,2.16691e+06,500401,-6.90465,25.2321,5.72215
9.83333,1.47724e+08,3.08844e+06,134815,7.99873,35.6643,1.54027
9.83333,1.47877e+08,2.69877e+06,145764,10.1938,30.5693,0.525973
9.83333,1.46706e+08,2.87963e+06,940247,-3.54139,33.0463,11.5257
9.83333,1.47426e+08,3.15745e+06,641267,4.74182,35.741,7.57791
9.83333,1.47366e+08,2.08207e+06,-750260,3.91012,24.2118,-8.51378
9.83333,1.46622e+08,1.85109e+06,435240,-4.61034,21.6937,5.28397
9.83333,1.46422e+08,3.10683e+06,-571998,-6.57181,35.8904,-5.03523
9.83333,1.4652e+08,2.24925e+06,-755827,-5.57059,25.3716,-8.47772
9.83333,1.47754e+08,2.07528e+06,103983,7.5792,23.6717,0.661727
9.83333,1.476e+08,3.19857e+06,-413542,6.4568,36.8841,-5.04664
9.83333,1.47315e+08,3.09235e+06,739929,3.32953,35.9004,8.3668
9.83333,1.46681e+08,1.78979e+06,-445485,-3.9587,20.7561,-5.14437
9.83333,1.47112e+08,2.11162e+06,735308,1.15155,24.6322,8.54788
9.83333,1.47433e+08,3.15731e+06,632246,5.45991,36.8725,7.06072
9.83333,1.4711e+08,3.16226e+06,779868,1.3563,36.4145,8.99867
9.83333,1.47876e+08,2.69866e+06,145690,9.10268,32.3404,2.97885
9.83333,1.46398e+08,2.11472e+06,-560987,-8.73818,23.169,-7.52995
9.83333,1.46727e+08,3.33019e+06,538920,-3.40178,38.4468,6.17014
9.83333,1.47586e+08,2.76331e+06,-685400,6.57101,31.7329,-7.38517
9.83333,1.47407e+08,2.12266e+06,662957,4.23963,24.7003,8.12667
9.83333,1.46477e+08,2.33718e+06,-731095,-6.31033,26.9916,-8.29982
9.83333,1.4635e+08,2.69089e+06,-679210,-7.87692,31.2786,-8.13668
9.83333,1.46224e+08,2.18033e+06,-386022,-9.36044,26.0477,-3.81843
9.83333,1.4742e+08,2.66682e+06,808975,4.21252,30.0101,8.84515
9.83333,1.46714e+08,2.34802e+06,854302,-3.57009,27.1687,9.742
9.83333,1.46421e+08,3.25922e+06,418788,-6.73653,37.8052,4.45461
9.83333,1.47143e+08,2.69084e+06,-897717,1.37495,31.1413,-10.2424
9.83333,1.47434e+08,3.15695e+06,632182,4.67609,36.5766,8.08722
9.83333,1.47308e+08,3.11757e+06,719008,3.33746,35.461,8.03366
9.83333,1.46643e+08,2.26364e+06,-875626,-4.4618,26.1513,-9.99406
9.83333,1.46391e+08,3.29343e+06,-320862,-7.24818,37.5079,-3.65784
9.83333,1.47811e+08,2.39242e+06,-272796,9.33364,28.7873,-4.02109
9.83333,1.46476e+08,1.97879e+06,488970,-5.76393,22.9034,5.48044
9.83333,1.46697e+08,1.87788e+06,509638,-3.90241,22.0772,5.57746
9.83333,1.47416e+08,3.17965e+06,660614,4.50558,36.7861,7.30067
9.83333,1.47783e+08,2.20405e+06,-15710.3,7.94852,26.4759,-1.19877
9.83333,1.47353e+08,1.7808e+06,94482.1,3.81575,20.7335,1.144
9.83333,1.46453e+08,3.22501e+06,-483491,-5.22837,37.8521,-5.64101
9.83333,1.46915e+08,1.93903e+06,-708862,-1.25855,22.3129,-7.6333
9.83333,1.47052e+08,1.80954e+06,-385059,-0.69621,20.9688,-3.90804
9.83333,1.46311e+08,2.68952e+06,646528,-8.20277,31.1027,7.42342
9.83333,1.47754e+08,2.07548e+06,104162,9.09533,24.1517,2.32208
9.83333,1.46449e+08,3.21517e+06,507987,-6.33679,36.0229,5.76841
9.83333,1.46515e+08,2.63207e+06,780133,-5.88003,30.4826,8.86184
9.83333,1.47608e+08,2.09368e+06,-473100,6.64062,23.5867,-5.24781
9.83333,1.47e+08,1.83282e+06,-651265,-0.271217,21.3702,-7.4337
9.83333,1.4644e+08,3.06626e+06,633478,-6.67565,35.5031,7.18485
9.83333,1.4716e+08,1.8475e+06,-421779,1.45817,21.4535,-4.8317
9.83333,1.47411e+08,2.09595e+06,666012,4.4311,24.0105,7.75534
9.83333,1.46994e+08,1.99182e+06,-748700,-0.352629,23.115,-8.51619
9.83333,1.46352e+08,1.92624e+06,242033,-9.05241,21.3692,1.46009
9.83333,1.46727e+08,3.02063e+06,793264,-3.89671,34.5489,9.68669
9.83333,1.46642e+08,2.26299e+06,-875901,-4.31739,26.3441,-9.94001
9.83333,1.46394e+08,2.84853e+06,700507,-7.18393,32.895,7.99565
9.83333,1.4673e+08,3.00395e+06,801818,-3.39652,34.2554,8.98645
9.83333,1.46647e+08,3.40578e+06,-439316,-4.36563,39.2486,-5.04041
9.83333,1.47756e+08,3.01937e+06,105360,8.3585,34.9086,1.21944
9.83333,1.464e+08,2.94952e+06,-666220,-7.23109,33.7359,-7.20964
9.83333,1.47437e+08,3.09478e+06,-637983,4.58887,36.0581,-7.38198
9.83333,1.46303e+08,3.15738e+06,-382621,-8.47538,38.1055,-4.53998
9.83333,1.47128e+08,3.15456e+06,783243,-0.0395817,35.7156,8.90016
9.83333,1.47811e+08,2.39248e+06,-272652,8.62992,26.4935,-2.26814
9.83333,1.4702e+08,3.26928e+06,647580,0.170251,38.1634,8.0481
9.83333,1.46749e+08,3.50496e+06,-146989,-3.51492,40.002,-1.40297
9.83333,1.46388e+08,2.24853e+06,-643803,-6.04832,24.4208,-8.00601
9.83333,1.47409e+08,2.12329e+06,665389,4.42759,25.3925,7.82932
9.83333,1.46291e+08,2.13137e+06,432044,-8.33685,24.7449,4.91091
9.83333,1.47586e+08,2.75297e+06,-678730,6.41645,32.0359,-7.83807
9.83333,1.47944e+08,2.788e+06,195005,10.4798,32.2002,2.20106
9.83333,1.47417e+08,2.96802e+06,-734922,4.52059,34.3412,-8.31928
9.83333,1.46938e+08,1.95535e+06,771101,-0.991372,22.7441,8.78537
9.83333,1.47615e+08,2.23075e+06,-604109,6.59986,25.6385,-6.54678
9.83333,1.46727e+08,2.4942e+06,-853991,-3.40926,28.8693,-9.77747
9.83333,1.47086e+08,1.83213e+06,-422172,0.776117,21.705,-4.83884
9.83333,1.47681e+08,2.40514e+06,-653089,7.14457,27.9999,-7.33371
9.83333,1.47407e+08,2.12263e+06,663307,5.83339,26.5262,8.01178
9.83333,1.47269e+08,2.09181e+06,-692528,3.77247,22.3021,-7.71571
9.83333,1.4742e+08,2.66667e+06,808858,4.7793,31.4467,9.48165
9.83333,1.46447e+08,3.21354e+06,513619,-6.54596,36.6839,5.3957
9.83333,1.46606e+08,3.42138e+06,354902,-4.98361,39.4784,4.15203
9.83333,1.46405e+08,2.23811e+06,-627126,-6.64013,25.823,-6.73759
9.83333,1.46385e+08,2.24885e+06,-642425,-7.39068,25.753,-7.75156
9.83333,1.47419e+08,2.12534e+06,662782,4.24367,24.6592,7.33188
9.83333,1.47484e+08,2.82337e+06,703602,5.26056,32.6687,8.05455
9.83333,1.4691e+08,3.53687e+06,-91273.1,-1.94874,42.2285,0.885629
9.83333,1.47307e+08,3.11826e+06,719447,3.20727,36.5571,8.29023
9.83333,1.46793e+08,1.82905e+06,456181,-3.03987,21.2696,5.46257
9.83333,1.47689e+08,2.47846e+06,547704,7.34505,29.1406,6.09328
9.83333,1.47608e+08,2.08942e+06,-472309,7.29118,24.6805,-5.02731
9.83333,1.47608e+08,2.09365e+06,-472986,7.66142,23.2608,-5.85984
9.83333,1.4635e+08,2.68882e+06,-680678,-7.74347,31.2648,-8.04681
9.83333,1.46171e+08,2.52086e+06,-562813,-9.66032,29.21,-6.43396
9.83333,1.46823e+08,2.8773e+06,-879710,-2.30372,33.3325,-10.0383
9.83333,1.46414e+08,2.0837e+06,-515702,-6.76406,24.1409,-6.12706
9.83333,1.47623e+08,2.12682e+06,-476505,6.71066,24.4133,-5.26592
9.83333,1.46368e+08,1.92511e+06,246362,-7.48346,22.9686,0.879169
9.83333,1.4623e+08,2.16357e+06,341097,-9.35181,25.1406,3.92119
9.83333,1.4714e+08,3.52737e+06,-139898,0.256648,39.6017,-1.67701
9.83333,1.47573e+08,2.78827e+06,-652136,6.20483,32.3113,-7.42602
9.83333,1.46483e+08,1.97259e+06,487782,-6.39032,23.1617,6.4678
9.83333,1.4671e+08,1.87102e+06,513058,-3.76553,21.6326,5.48229
9.83333,1.46227e+08,2.12848e+06,282144,-8.90067,24.6378,3.24696
9.83333,1.46686e+08,1.67701e+06,170065,-3.86714,19.5806,1.96169
9.83333,1.46698e+08,2.4966e+06,-977158,-3.65112,29.0141,-11.1638
9.83333,1.47529e+08,3.31866e+06,314585,5.05261,38.1628,5.48086
9.83333,1.46388e+08,2.24848e+06,-643935,-9.05449,26.1298,-7.89521
9.83333,1.4776e+08,2.21002e+06,-139997,8.41685,25.6229,-1.55338
9.83333,1.47243e+08,3.1417e+06,-741332,2.53812,36.2442,-8.51888
9.83333,1.46574e+08,3.31689e+06,-523137,-4.72337,37.9901,-5.33174
9.83333,1.47754e+08,2.07518e+06,104054,8.78165,25.2042,1.11188
9.83333,1.47681e+08,2.40505e+06,-653206,7.94772,27.6892,-7.51056
9.83333,1.46417e+08,2.09003e+06,-554807,-7.69763,24.5994,-6.6934
9.83333,1.47127e+08,3.15576e+06,783599,0.663221,36.3865,9.4716
9.83333,1.47531e+08,3.31104e+06,310059,6.1877,37.8312,2.90809
