1.99e+09,0.0158407,-0.00397463,-3.50997e-08,9.62932e-07,-2.39017e-07,-3.14515e-12
330,2.46666e+07,-3.87984e+07,-5.11862e-08,50.0063,31.2605,-4.6089e-12
73.4,1.46998e+08,964024,-182.118,-0.1664,29.2408,-0.00548221
2750,1.87775e+08,5.11313e+07,-4.16277e-07,-6.87156,25.1999,-3.75535e-11
642,1.19327e+08,2.07387e+08,-1.23721e-08,-20.4282,11.7038,-1.11215e-12
486,1.90517e+08,-1.89482e+08,-1.48063e-08,15.6571,15.7428,-1.3186e-12
9.83333,1.47299e+08,1.10136e+06,-168745,8.69155,33.3449,-5.01825
9.83333,1.46914e+08,1.35511e+06,-61855.5,-2.60926,40.8716,-1.83801
9.83333,1.46761e+08,812261,-218992,-7.00829,24.8697,-6.1376
9.83333,1.46986e+08,1.11428e+06,-350876,-0.504922,33.7444,-10.2948
9.83333,1.46753e+08,716692,98876.8,-7.16971,22.1454,2.95067
9.83333,1.47174e+08,1.19665e+06,257381,5.25909,36.2469,7.5426
9.83333,1.47157e+08,1.23437e+06,-227603,4.73206,37.3478,-6.76863
9.83333,1.46778e+08,1.23861e+06,187209,-6.30133,37.314,5.38515
9.83333,1.47172e+08,790559,233687,4.95267,24.2165,6.95688
9.83333,1.46769e+08,730898,126446,-6.96613,22.3647,3.66907
9.83333,1.47265e+08,1.22178e+06,-153126,7.42826,36.9005,-4.57612
9.83333,1.47276e+08,976058,256867,8.03643,29.5523,7.47286
9.83333,1.46846e+08,688625,181090,-4.53443,21.2555,5.28417
9.83333,1.47206e+08,1.28601e+06,134946,6.01322,38.5769,4.12211
9.83333,1.47297e+08,776778,50086.4,8.87663,23.8458,1.52371
9.83333,1.46767e+08,720641,74943.8,-7.11964,21.9071,2.38829
9.83333,1.47154e+08,784465,244856,5.14782,23.9911,7.30904
9.83333,1.47101e+08,1.31864e+06,-112286,2.77513,39.8691,-3.14128
9.83333,1.46765e+08,1.24341e+06,163793,-6.98465,37.3897,4.77501
9.83333,1.46766e+08,1.18424e+06,-238924,-6.68001,35.5638,-7.06925
9.83333,1.4698e+08,1.15999e+06,-310321,-0.650521,35.0365,-9.17575
9.83333,1.46697e+08,810412,-150082,-8.97239,24.7617,-4.49887
9.83333,1.4701e+08,649372,32696.9,0.145331,19.9184,0.976999
9.83333,1.47174e+08,740538,170659,5.05651,22.7373,5.05192
9.83333,1.46813e+08,1.29856e+06,-138773,-5.52926,39.3686,-4.18698
9.83333,1.46743e+08,1.24453e+06,96634.1,-7.71471,37.6574,2.94501
9.83333,1.46701e+08,973987,229949,-8.82156,29.5067,6.88583
